WorkflowID,StaffRole,TaskName,TimeMinutes,Date,EPRPeriod,Year
W214231,Doctor,Ordering Tests,2,2023-02-25,AfterEPR,2023
W850507,Nurse,Ordering Tests,3,2022-05-11,AfterEPR,2022
W556088,Doctor,Documentation,13,2019-01-01,BeforeEPR,2019
W404014,Admin,Updating Notes,3,2023-01-12,AfterEPR,2023
W767757,Doctor,Updating Notes,3,2023-04-09,AfterEPR,2023
W467456,Doctor,Ordering Tests,2,2023-02-04,AfterEPR,2023
W733937,Admin,Documentation,7,2024-11-14,AfterEPR,2024
W521921,Admin,Updating Notes,3,2019-03-09,BeforeEPR,2019
W494910,Doctor,Discharge Summary,10,2022-11-05,AfterEPR,2022
W542216,Admin,Ordering Tests,6,2020-05-13,BeforeEPR,2020
W172727,Admin,Discharge Summary,9,2018-09-23,BeforeEPR,2018
W544699,Doctor,Ordering Tests,2,2023-12-23,AfterEPR,2023
W958234,Nurse,Documentation,8,2022-03-13,AfterEPR,2022
W731483,Nurse,Discharge Summary,20,2021-07-17,BeforeEPR,2021
W568882,Doctor,Discharge Summary,10,2023-05-04,AfterEPR,2023
W978903,Nurse,Ordering Tests,2,2024-06-21,AfterEPR,2024
W585066,Admin,Ordering Tests,3,2022-09-19,AfterEPR,2022
W347844,Admin,Documentation,12,2018-06-27,BeforeEPR,2018
W994166,Nurse,Updating Notes,3,2024-12-13,AfterEPR,2024
W587523,Nurse,Documentation,8,2024-11-03,AfterEPR,2024
W607519,Doctor,Documentation,12,2021-02-25,BeforeEPR,2021
W585086,Nurse,Ordering Tests,3,2024-02-06,AfterEPR,2024
W670191,Doctor,Ordering Tests,2,2024-06-09,AfterEPR,2024
W433072,Nurse,Discharge Summary,8,2024-03-04,AfterEPR,2024
W248239,Admin,Ordering Tests,6,2019-07-16,BeforeEPR,2019
W259374,Admin,Updating Notes,3,2020-10-14,BeforeEPR,2020
W283758,Admin,Updating Notes,4,2018-09-19,BeforeEPR,2018
W228390,Doctor,Ordering Tests,6,2020-12-06,BeforeEPR,2020
W807892,Nurse,Updating Notes,3,2022-02-10,AfterEPR,2022
W158934,Doctor,Discharge Summary,9,2024-08-01,AfterEPR,2024
W397904,Doctor,Updating Notes,5,2021-02-01,BeforeEPR,2021
W916374,Admin,Updating Notes,4,2018-02-14,BeforeEPR,2018
W564279,Nurse,Documentation,8,2022-01-03,AfterEPR,2022
W264643,Doctor,Updating Notes,3,2024-10-03,AfterEPR,2024
W145324,Nurse,Documentation,8,2019-11-02,BeforeEPR,2019
W201779,Admin,Ordering Tests,2,2022-02-15,AfterEPR,2022
W111569,Admin,Documentation,7,2022-05-02,AfterEPR,2022
W996017,Nurse,Updating Notes,3,2018-12-17,BeforeEPR,2018
W465994,Doctor,Updating Notes,3,2020-06-10,BeforeEPR,2020
W407633,Nurse,Ordering Tests,5,2018-04-24,BeforeEPR,2018
W278551,Nurse,Updating Notes,2,2024-09-11,AfterEPR,2024
W678266,Doctor,Ordering Tests,4,2021-04-13,BeforeEPR,2021
W109481,Nurse,Ordering Tests,5,2021-12-25,BeforeEPR,2021
W874078,Doctor,Ordering Tests,2,2024-03-07,AfterEPR,2024
W621722,Nurse,Ordering Tests,3,2022-08-16,AfterEPR,2022
W179896,Nurse,Ordering Tests,6,2020-01-21,BeforeEPR,2020
W898994,Doctor,Ordering Tests,3,2024-11-20,AfterEPR,2024
W586351,Doctor,Updating Notes,4,2021-11-07,BeforeEPR,2021
W164959,Nurse,Ordering Tests,4,2021-11-16,BeforeEPR,2021
W145327,Admin,Ordering Tests,3,2022-01-03,AfterEPR,2022
W522460,Admin,Documentation,12,2021-01-20,BeforeEPR,2021
W494857,Doctor,Documentation,12,2019-09-03,BeforeEPR,2019
W616544,Admin,Ordering Tests,6,2019-08-22,BeforeEPR,2019
W315347,Nurse,Ordering Tests,2,2023-02-26,AfterEPR,2023
W794934,Admin,Documentation,7,2023-09-07,AfterEPR,2023
W973577,Doctor,Ordering Tests,2,2022-08-06,AfterEPR,2022
W909696,Doctor,Ordering Tests,3,2022-10-27,AfterEPR,2022
W771379,Doctor,Updating Notes,4,2018-03-04,BeforeEPR,2018
W138701,Doctor,Updating Notes,3,2022-06-06,AfterEPR,2022
W673077,Nurse,Updating Notes,4,2018-09-03,BeforeEPR,2018
W459283,Doctor,Updating Notes,3,2020-06-21,BeforeEPR,2020
W425447,Nurse,Updating Notes,3,2022-01-06,AfterEPR,2022
W374721,Nurse,Ordering Tests,5,2018-11-13,BeforeEPR,2018
W939323,Nurse,Updating Notes,2,2023-04-02,AfterEPR,2023
W620028,Nurse,Ordering Tests,2,2024-06-03,AfterEPR,2024
W545859,Nurse,Documentation,5,2024-09-24,AfterEPR,2024
W230775,Admin,Documentation,13,2020-10-19,BeforeEPR,2020
W190274,Admin,Discharge Summary,14,2018-06-11,BeforeEPR,2018
W410011,Nurse,Discharge Summary,15,2020-08-16,BeforeEPR,2020
W478775,Admin,Discharge Summary,10,2023-05-20,AfterEPR,2023
W379625,Nurse,Updating Notes,2,2022-11-13,AfterEPR,2022
W277150,Doctor,Discharge Summary,11,2022-09-10,AfterEPR,2022
W612061,Admin,Updating Notes,3,2022-07-25,AfterEPR,2022
W997814,Admin,Updating Notes,4,2019-11-06,BeforeEPR,2019
W748116,Admin,Updating Notes,2,2024-07-12,AfterEPR,2024
W569748,Admin,Updating Notes,2,2024-07-03,AfterEPR,2024
W685306,Doctor,Ordering Tests,4,2018-09-09,BeforeEPR,2018
W620532,Doctor,Updating Notes,5,2021-01-17,BeforeEPR,2021
W531467,Nurse,Discharge Summary,14,2020-07-11,BeforeEPR,2020
W624341,Admin,Documentation,6,2022-12-18,AfterEPR,2022
W873614,Nurse,Ordering Tests,6,2019-12-01,BeforeEPR,2019
W346186,Nurse,Ordering Tests,3,2022-02-16,AfterEPR,2022
W752316,Nurse,Updating Notes,2,2023-03-26,AfterEPR,2023
W277668,Admin,Discharge Summary,13,2020-02-20,BeforeEPR,2020
W510050,Doctor,Updating Notes,2,2022-05-09,AfterEPR,2022
W853466,Doctor,Discharge Summary,12,2022-05-01,AfterEPR,2022
W721908,Nurse,Ordering Tests,2,2023-07-04,AfterEPR,2023
W425639,Admin,Documentation,7,2024-03-12,AfterEPR,2024
W290294,Admin,Ordering Tests,6,2019-06-07,BeforeEPR,2019
W518923,Nurse,Ordering Tests,2,2022-01-16,AfterEPR,2022
W881166,Nurse,Documentation,12,2021-08-07,BeforeEPR,2021
W634142,Doctor,Ordering Tests,3,2024-08-06,AfterEPR,2024
W492563,Doctor,Documentation,11,2020-02-03,BeforeEPR,2020
W213628,Doctor,Ordering Tests,2,2022-09-09,AfterEPR,2022
W913184,Nurse,Updating Notes,3,2022-06-11,AfterEPR,2022
W498184,Nurse,Discharge Summary,10,2022-09-24,AfterEPR,2022
W158455,Nurse,Ordering Tests,2,2024-04-12,AfterEPR,2024
W234276,Admin,Documentation,6,2024-02-03,AfterEPR,2024
W201899,Admin,Updating Notes,3,2022-05-01,AfterEPR,2022
W828737,Admin,Updating Notes,3,2024-01-03,AfterEPR,2024
W901193,Nurse,Discharge Summary,16,2018-10-24,BeforeEPR,2018
W320973,Admin,Updating Notes,4,2018-03-15,BeforeEPR,2018
W338773,Nurse,Discharge Summary,16,2018-06-09,BeforeEPR,2018
W901999,Nurse,Ordering Tests,2,2023-07-24,AfterEPR,2023
W914664,Doctor,Ordering Tests,2,2023-04-08,AfterEPR,2023
W831657,Doctor,Ordering Tests,7,2020-07-03,BeforeEPR,2020
W834409,Nurse,Documentation,7,2023-10-09,AfterEPR,2023
W663801,Nurse,Ordering Tests,7,2021-09-01,BeforeEPR,2021
W965809,Nurse,Discharge Summary,14,2020-01-03,BeforeEPR,2020
W653513,Nurse,Updating Notes,3,2022-07-13,AfterEPR,2022
W407480,Admin,Documentation,8,2022-03-26,AfterEPR,2022
W380173,Nurse,Updating Notes,3,2021-10-02,BeforeEPR,2021
W955508,Nurse,Discharge Summary,10,2023-08-18,AfterEPR,2023
W846253,Admin,Ordering Tests,7,2021-03-17,BeforeEPR,2021
W473165,Nurse,Ordering Tests,3,2024-10-09,AfterEPR,2024
W300807,Admin,Updating Notes,3,2024-01-11,AfterEPR,2024
W748168,Doctor,Discharge Summary,9,2022-06-20,AfterEPR,2022
W605019,Admin,Updating Notes,2,2022-03-24,AfterEPR,2022
W952292,Nurse,Documentation,13,2018-05-22,BeforeEPR,2018
W670351,Admin,Discharge Summary,9,2023-05-09,AfterEPR,2023
W513321,Doctor,Documentation,13,2020-10-27,BeforeEPR,2020
W987385,Doctor,Updating Notes,5,2019-11-13,BeforeEPR,2019
W433497,Admin,Updating Notes,2,2024-07-12,AfterEPR,2024
W904457,Doctor,Updating Notes,4,2019-10-17,BeforeEPR,2019
W312489,Admin,Discharge Summary,12,2021-12-19,BeforeEPR,2021
W935802,Admin,Documentation,12,2020-02-24,BeforeEPR,2020
W695172,Nurse,Updating Notes,3,2022-10-02,AfterEPR,2022
W132957,Doctor,Documentation,13,2018-03-18,BeforeEPR,2018
W212561,Nurse,Discharge Summary,10,2023-10-19,AfterEPR,2023
W677580,Nurse,Ordering Tests,5,2018-08-21,BeforeEPR,2018
W596326,Admin,Documentation,14,2018-01-25,BeforeEPR,2018
W309281,Doctor,Updating Notes,2,2024-02-18,AfterEPR,2024
W683219,Admin,Documentation,6,2022-01-04,AfterEPR,2022
W866750,Doctor,Ordering Tests,2,2023-05-04,AfterEPR,2023
W571258,Admin,Documentation,7,2022-09-21,AfterEPR,2022
W666850,Doctor,Ordering Tests,5,2021-08-12,BeforeEPR,2021
W861421,Admin,Documentation,7,2022-10-10,AfterEPR,2022
W730483,Admin,Discharge Summary,10,2024-04-18,AfterEPR,2024
W116404,Nurse,Ordering Tests,4,2019-05-19,BeforeEPR,2019
W577918,Nurse,Updating Notes,3,2024-02-03,AfterEPR,2024
W472399,Doctor,Updating Notes,3,2018-09-27,BeforeEPR,2018
W344859,Doctor,Updating Notes,3,2024-04-09,AfterEPR,2024
W394111,Nurse,Updating Notes,5,2018-01-23,BeforeEPR,2018
W108867,Nurse,Discharge Summary,16,2020-03-05,BeforeEPR,2020
W693119,Nurse,Documentation,6,2024-11-05,AfterEPR,2024
W231235,Nurse,Documentation,13,2020-11-02,BeforeEPR,2020
W982912,Doctor,Discharge Summary,10,2023-12-24,AfterEPR,2023
W743893,Nurse,Documentation,10,2018-06-21,BeforeEPR,2018
W952272,Doctor,Ordering Tests,6,2021-03-06,BeforeEPR,2021
W441181,Doctor,Updating Notes,3,2024-07-02,AfterEPR,2024
W703821,Nurse,Documentation,12,2020-08-27,BeforeEPR,2020
W833306,Doctor,Updating Notes,2,2024-11-21,AfterEPR,2024
W807466,Admin,Ordering Tests,2,2023-02-15,AfterEPR,2023
W134404,Nurse,Ordering Tests,3,2022-06-04,AfterEPR,2022
W124531,Nurse,Discharge Summary,10,2024-10-04,AfterEPR,2024
W616636,Admin,Ordering Tests,5,2018-06-01,BeforeEPR,2018
W924599,Nurse,Ordering Tests,5,2018-11-24,BeforeEPR,2018
W196850,Nurse,Ordering Tests,6,2020-04-11,BeforeEPR,2020
W694959,Doctor,Updating Notes,4,2019-07-14,BeforeEPR,2019
W190144,Doctor,Updating Notes,5,2021-12-09,BeforeEPR,2021
W437374,Nurse,Ordering Tests,5,2021-07-04,BeforeEPR,2021
W721914,Admin,Ordering Tests,6,2018-05-26,BeforeEPR,2018
W460571,Nurse,Documentation,7,2024-08-13,AfterEPR,2024
W398866,Nurse,Ordering Tests,2,2024-05-26,AfterEPR,2024
W432393,Admin,Discharge Summary,9,2023-03-16,AfterEPR,2023
W729673,Nurse,Discharge Summary,8,2022-12-13,AfterEPR,2022
W563052,Admin,Ordering Tests,3,2023-10-09,AfterEPR,2023
W540093,Doctor,Updating Notes,2,2024-12-12,AfterEPR,2024
W546535,Nurse,Ordering Tests,3,2022-12-03,AfterEPR,2022
W120991,Admin,Updating Notes,4,2019-11-24,BeforeEPR,2019
W125066,Admin,Discharge Summary,7,2024-05-01,AfterEPR,2024
W276009,Nurse,Discharge Summary,13,2021-03-25,BeforeEPR,2021
W109914,Doctor,Ordering Tests,5,2019-07-03,BeforeEPR,2019
W583110,Admin,Updating Notes,4,2019-04-18,BeforeEPR,2019
W418779,Nurse,Ordering Tests,3,2023-01-11,AfterEPR,2023
W331908,Doctor,Ordering Tests,3,2022-02-05,AfterEPR,2022
W284675,Admin,Updating Notes,3,2024-09-04,AfterEPR,2024
W746086,Doctor,Documentation,8,2022-12-02,AfterEPR,2022
W500512,Nurse,Ordering Tests,5,2018-11-22,BeforeEPR,2018
W658408,Doctor,Discharge Summary,14,2021-12-23,BeforeEPR,2021
W726975,Admin,Documentation,6,2023-06-13,AfterEPR,2023
W879731,Nurse,Updating Notes,3,2023-03-27,AfterEPR,2023
W140281,Doctor,Updating Notes,4,2019-05-18,BeforeEPR,2019
W353860,Admin,Documentation,13,2018-02-03,BeforeEPR,2018
W715416,Admin,Ordering Tests,2,2023-01-03,AfterEPR,2023
W673366,Nurse,Discharge Summary,13,2018-01-01,BeforeEPR,2018
W461792,Nurse,Discharge Summary,9,2023-10-27,AfterEPR,2023
W661997,Admin,Ordering Tests,3,2023-01-09,AfterEPR,2023
W597314,Nurse,Discharge Summary,11,2024-03-09,AfterEPR,2024
W487095,Doctor,Ordering Tests,3,2020-01-13,BeforeEPR,2020
W868198,Nurse,Ordering Tests,5,2019-08-20,BeforeEPR,2019
W500347,Doctor,Ordering Tests,5,2019-08-26,BeforeEPR,2019
W787529,Admin,Documentation,6,2022-08-04,AfterEPR,2022
W985619,Admin,Ordering Tests,2,2023-02-24,AfterEPR,2023
W866341,Nurse,Ordering Tests,2,2024-01-20,AfterEPR,2024
W858489,Admin,Documentation,8,2023-03-19,AfterEPR,2023
W666697,Admin,Ordering Tests,2,2022-06-13,AfterEPR,2022
W213253,Admin,Ordering Tests,5,2021-05-15,BeforeEPR,2021
W540400,Admin,Updating Notes,3,2023-05-26,AfterEPR,2023
W958033,Nurse,Ordering Tests,1,2023-04-03,AfterEPR,2023
W969984,Nurse,Ordering Tests,3,2022-12-05,AfterEPR,2022
W210229,Nurse,Discharge Summary,16,2021-09-05,BeforeEPR,2021
W131869,Doctor,Documentation,12,2018-08-13,BeforeEPR,2018
W573155,Doctor,Ordering Tests,2,2022-12-21,AfterEPR,2022
W920051,Doctor,Documentation,13,2019-11-26,BeforeEPR,2019
W789542,Admin,Updating Notes,2,2022-05-12,AfterEPR,2022
W768990,Nurse,Discharge Summary,7,2022-06-12,AfterEPR,2022
W940344,Doctor,Updating Notes,2,2022-12-01,AfterEPR,2022
W615843,Doctor,Discharge Summary,13,2021-01-06,BeforeEPR,2021
W192688,Doctor,Ordering Tests,6,2020-08-16,BeforeEPR,2020
W249092,Admin,Updating Notes,3,2024-06-12,AfterEPR,2024
W840829,Admin,Ordering Tests,2,2024-07-05,AfterEPR,2024
W246583,Nurse,Documentation,12,2021-08-09,BeforeEPR,2021
W877080,Doctor,Documentation,6,2022-10-02,AfterEPR,2022
W212834,Nurse,Documentation,6,2022-03-27,AfterEPR,2022
W557138,Doctor,Ordering Tests,7,2019-10-10,BeforeEPR,2019
W123728,Doctor,Discharge Summary,9,2024-09-04,AfterEPR,2024
W913550,Doctor,Discharge Summary,12,2019-02-16,BeforeEPR,2019
W918535,Doctor,Ordering Tests,6,2019-04-18,BeforeEPR,2019
W749218,Doctor,Discharge Summary,15,2020-10-18,BeforeEPR,2020
W325021,Doctor,Ordering Tests,2,2023-01-19,AfterEPR,2023
W309189,Nurse,Documentation,12,2018-08-20,BeforeEPR,2018
W943063,Nurse,Updating Notes,6,2018-10-04,BeforeEPR,2018
W523960,Doctor,Documentation,6,2023-05-25,AfterEPR,2023
W613086,Admin,Ordering Tests,3,2024-11-19,AfterEPR,2024
W526628,Doctor,Ordering Tests,2,2022-12-07,AfterEPR,2022
W209565,Admin,Documentation,12,2021-04-17,BeforeEPR,2021
W482899,Admin,Discharge Summary,9,2023-06-11,AfterEPR,2023
W614085,Admin,Documentation,6,2023-01-19,AfterEPR,2023
W456652,Doctor,Ordering Tests,3,2022-05-04,AfterEPR,2022
W917617,Nurse,Discharge Summary,15,2019-05-14,BeforeEPR,2019
W963084,Nurse,Discharge Summary,13,2018-09-24,BeforeEPR,2018
W448918,Doctor,Documentation,6,2022-01-06,AfterEPR,2022
W876400,Admin,Documentation,11,2021-11-16,BeforeEPR,2021
W419240,Doctor,Discharge Summary,12,2021-07-09,BeforeEPR,2021
W652821,Doctor,Ordering Tests,3,2022-08-20,AfterEPR,2022
W933475,Doctor,Ordering Tests,3,2023-01-25,AfterEPR,2023
W165358,Admin,Updating Notes,3,2024-09-05,AfterEPR,2024
W667645,Nurse,Ordering Tests,6,2019-08-06,BeforeEPR,2019
W257310,Doctor,Updating Notes,4,2018-08-07,BeforeEPR,2018
W836522,Doctor,Updating Notes,2,2023-11-26,AfterEPR,2023
W153291,Admin,Discharge Summary,19,2021-06-17,BeforeEPR,2021
W238240,Admin,Discharge Summary,9,2023-10-09,AfterEPR,2023
W475691,Nurse,Discharge Summary,9,2023-08-19,AfterEPR,2023
W472596,Admin,Documentation,7,2022-08-03,AfterEPR,2022
W683225,Nurse,Ordering Tests,2,2022-08-16,AfterEPR,2022
W803298,Nurse,Ordering Tests,2,2022-07-20,AfterEPR,2022
W363373,Nurse,Ordering Tests,4,2019-04-15,BeforeEPR,2019
W569223,Doctor,Updating Notes,5,2021-02-22,BeforeEPR,2021
W143989,Doctor,Ordering Tests,6,2019-07-23,BeforeEPR,2019
W382923,Admin,Discharge Summary,19,2019-01-11,BeforeEPR,2019
W801454,Nurse,Discharge Summary,11,2023-08-23,AfterEPR,2023
W515535,Doctor,Documentation,12,2018-04-09,BeforeEPR,2018
W852559,Admin,Updating Notes,2,2023-09-25,AfterEPR,2023
W597904,Admin,Documentation,6,2023-01-24,AfterEPR,2023
W692268,Admin,Ordering Tests,5,2019-03-04,BeforeEPR,2019
W319570,Admin,Documentation,6,2022-02-27,AfterEPR,2022
W644101,Nurse,Updating Notes,2,2024-07-14,AfterEPR,2024
W901651,Nurse,Ordering Tests,2,2024-10-24,AfterEPR,2024
W575958,Doctor,Discharge Summary,9,2023-04-21,AfterEPR,2023
W351389,Doctor,Documentation,11,2018-02-04,BeforeEPR,2018
W254502,Doctor,Documentation,7,2022-12-12,AfterEPR,2022
W597461,Doctor,Updating Notes,2,2023-09-02,AfterEPR,2023
W965210,Nurse,Ordering Tests,3,2024-10-20,AfterEPR,2024
W639844,Doctor,Updating Notes,3,2023-12-08,AfterEPR,2023
W673278,Nurse,Documentation,13,2021-09-11,BeforeEPR,2021
W496372,Nurse,Documentation,11,2021-03-20,BeforeEPR,2021
W186533,Doctor,Ordering Tests,2,2022-04-21,AfterEPR,2022
W551739,Doctor,Updating Notes,5,2021-04-19,BeforeEPR,2021
W677471,Admin,Documentation,6,2023-02-13,AfterEPR,2023
W161258,Nurse,Ordering Tests,4,2021-11-14,BeforeEPR,2021
W616977,Doctor,Documentation,7,2022-06-01,AfterEPR,2022
W536382,Doctor,Documentation,7,2022-07-10,AfterEPR,2022
W501714,Admin,Updating Notes,3,2023-06-17,AfterEPR,2023
W517062,Admin,Updating Notes,3,2019-03-10,BeforeEPR,2019
W644493,Doctor,Ordering Tests,3,2022-01-26,AfterEPR,2022
W318041,Nurse,Updating Notes,5,2020-06-02,BeforeEPR,2020
W222733,Nurse,Documentation,9,2018-04-17,BeforeEPR,2018
W666114,Doctor,Updating Notes,3,2023-07-11,AfterEPR,2023
W385174,Admin,Discharge Summary,12,2023-11-21,AfterEPR,2023
W155802,Doctor,Ordering Tests,3,2024-08-07,AfterEPR,2024
W702362,Nurse,Documentation,7,2024-01-12,AfterEPR,2024
W946201,Doctor,Discharge Summary,16,2020-10-03,BeforeEPR,2020
W424960,Nurse,Updating Notes,2,2023-11-18,AfterEPR,2023
W533709,Doctor,Updating Notes,5,2019-03-11,BeforeEPR,2019
W279922,Nurse,Documentation,13,2019-07-16,BeforeEPR,2019
W579561,Doctor,Ordering Tests,3,2022-04-20,AfterEPR,2022
W288502,Doctor,Updating Notes,3,2023-07-16,AfterEPR,2023
W648401,Doctor,Ordering Tests,2,2024-08-20,AfterEPR,2024
W420362,Nurse,Discharge Summary,8,2023-03-19,AfterEPR,2023
W591591,Doctor,Ordering Tests,5,2020-06-23,BeforeEPR,2020
W272255,Nurse,Discharge Summary,10,2022-06-26,AfterEPR,2022
W273879,Admin,Updating Notes,2,2023-06-17,AfterEPR,2023
W160217,Doctor,Ordering Tests,5,2019-10-20,BeforeEPR,2019
W249609,Doctor,Documentation,7,2023-02-24,AfterEPR,2023
W945431,Admin,Documentation,8,2018-10-18,BeforeEPR,2018
W263705,Doctor,Updating Notes,4,2018-12-04,BeforeEPR,2018
W136810,Nurse,Updating Notes,2,2024-11-17,AfterEPR,2024
W443093,Admin,Discharge Summary,11,2022-10-18,AfterEPR,2022
W331598,Nurse,Discharge Summary,10,2019-11-26,BeforeEPR,2019
W619553,Nurse,Ordering Tests,3,2022-07-06,AfterEPR,2022
W309432,Admin,Documentation,14,2018-03-10,BeforeEPR,2018
W803599,Admin,Ordering Tests,6,2018-03-19,BeforeEPR,2018
W178387,Nurse,Discharge Summary,14,2020-06-19,BeforeEPR,2020
W891902,Admin,Ordering Tests,2,2024-07-09,AfterEPR,2024
W577535,Doctor,Documentation,8,2024-07-17,AfterEPR,2024
W120737,Nurse,Documentation,8,2024-03-12,AfterEPR,2024
W131788,Doctor,Ordering Tests,2,2023-04-09,AfterEPR,2023
W901975,Nurse,Updating Notes,2,2024-09-23,AfterEPR,2024
W745590,Admin,Ordering Tests,3,2023-04-16,AfterEPR,2023
W489559,Admin,Documentation,13,2019-08-09,BeforeEPR,2019
W517007,Admin,Updating Notes,3,2023-12-06,AfterEPR,2023
W498923,Doctor,Discharge Summary,8,2022-11-24,AfterEPR,2022
W486317,Nurse,Updating Notes,2,2022-03-19,AfterEPR,2022
W358248,Admin,Discharge Summary,9,2023-07-05,AfterEPR,2023
W567571,Doctor,Documentation,13,2020-08-15,BeforeEPR,2020
W877534,Doctor,Discharge Summary,12,2021-04-05,BeforeEPR,2021
W661060,Nurse,Ordering Tests,4,2021-08-10,BeforeEPR,2021
W522011,Admin,Updating Notes,3,2024-01-16,AfterEPR,2024
W894950,Nurse,Updating Notes,2,2024-04-23,AfterEPR,2024
W974292,Admin,Updating Notes,3,2022-04-10,AfterEPR,2022
W809504,Nurse,Documentation,5,2023-11-09,AfterEPR,2023
W702927,Nurse,Documentation,5,2023-03-03,AfterEPR,2023
W840513,Admin,Updating Notes,3,2022-08-16,AfterEPR,2022
W221781,Admin,Updating Notes,3,2023-12-10,AfterEPR,2023
W688380,Nurse,Discharge Summary,8,2022-11-03,AfterEPR,2022
W114775,Nurse,Documentation,9,2018-12-20,BeforeEPR,2018
W231072,Doctor,Ordering Tests,2,2022-11-25,AfterEPR,2022
W381665,Nurse,Documentation,12,2019-08-18,BeforeEPR,2019
W104649,Admin,Updating Notes,4,2019-04-06,BeforeEPR,2019
W805601,Admin,Ordering Tests,2,2023-01-21,AfterEPR,2023
W727394,Doctor,Ordering Tests,3,2024-01-16,AfterEPR,2024
W961992,Nurse,Updating Notes,2,2022-07-26,AfterEPR,2022
W418561,Admin,Ordering Tests,5,2021-12-08,BeforeEPR,2021
W980487,Doctor,Documentation,12,2020-08-09,BeforeEPR,2020
W654159,Nurse,Updating Notes,4,2019-12-04,BeforeEPR,2019
W918509,Nurse,Discharge Summary,10,2022-11-27,AfterEPR,2022
W647607,Admin,Updating Notes,6,2021-10-14,BeforeEPR,2021
W157725,Nurse,Documentation,13,2020-12-12,BeforeEPR,2020
W650636,Doctor,Discharge Summary,9,2023-07-16,AfterEPR,2023
W874285,Admin,Updating Notes,3,2024-05-09,AfterEPR,2024
W751911,Doctor,Ordering Tests,2,2022-09-05,AfterEPR,2022
W366883,Doctor,Documentation,13,2019-07-05,BeforeEPR,2019
W150635,Nurse,Ordering Tests,3,2022-05-05,AfterEPR,2022
W321591,Admin,Discharge Summary,12,2024-08-01,AfterEPR,2024
W262487,Doctor,Discharge Summary,7,2024-01-13,AfterEPR,2024
W252330,Nurse,Updating Notes,6,2018-01-25,BeforeEPR,2018
W648591,Admin,Ordering Tests,2,2023-07-21,AfterEPR,2023
W103223,Doctor,Documentation,11,2019-05-26,BeforeEPR,2019
W978354,Admin,Ordering Tests,3,2022-08-07,AfterEPR,2022
W330828,Doctor,Documentation,6,2024-03-21,AfterEPR,2024
W568809,Admin,Documentation,7,2022-11-24,AfterEPR,2022
W375629,Nurse,Documentation,7,2022-08-12,AfterEPR,2022
W125943,Nurse,Ordering Tests,2,2023-11-13,AfterEPR,2023
W361025,Admin,Documentation,10,2021-11-23,BeforeEPR,2021
W234901,Admin,Updating Notes,2,2023-12-10,AfterEPR,2023
W679494,Admin,Ordering Tests,6,2018-11-09,BeforeEPR,2018
W876517,Nurse,Documentation,12,2021-12-04,BeforeEPR,2021
W601747,Nurse,Documentation,5,2023-03-27,AfterEPR,2023
W479362,Doctor,Discharge Summary,9,2024-11-01,AfterEPR,2024
W734969,Doctor,Discharge Summary,9,2024-11-19,AfterEPR,2024
W482958,Admin,Discharge Summary,11,2022-11-20,AfterEPR,2022
W571492,Nurse,Updating Notes,5,2020-03-03,BeforeEPR,2020
W147730,Nurse,Ordering Tests,5,2020-01-16,BeforeEPR,2020
W185396,Doctor,Updating Notes,2,2023-09-27,AfterEPR,2023
W399202,Nurse,Documentation,7,2023-11-20,AfterEPR,2023
W352635,Admin,Ordering Tests,5,2021-02-12,BeforeEPR,2021
W569440,Doctor,Discharge Summary,18,2018-02-22,BeforeEPR,2018
W340874,Admin,Ordering Tests,5,2020-06-09,BeforeEPR,2020
W204127,Doctor,Documentation,5,2024-09-26,AfterEPR,2024
W158424,Doctor,Updating Notes,2,2023-11-05,AfterEPR,2023
W901355,Doctor,Documentation,6,2023-02-09,AfterEPR,2023
W677536,Doctor,Ordering Tests,2,2024-12-13,AfterEPR,2024
W562013,Admin,Updating Notes,3,2024-08-26,AfterEPR,2024
W821487,Doctor,Updating Notes,4,2018-07-12,BeforeEPR,2018
W899914,Nurse,Discharge Summary,13,2024-07-18,AfterEPR,2024
W202348,Doctor,Updating Notes,3,2022-12-20,AfterEPR,2022
W940013,Admin,Documentation,10,2018-05-06,BeforeEPR,2018
W428053,Admin,Ordering Tests,2,2022-06-13,AfterEPR,2022
W833249,Nurse,Updating Notes,2,2024-07-24,AfterEPR,2024
W217159,Admin,Discharge Summary,9,2024-05-19,AfterEPR,2024
W541292,Admin,Updating Notes,4,2018-02-11,BeforeEPR,2018
W484134,Admin,Discharge Summary,13,2020-03-01,BeforeEPR,2020
W529278,Doctor,Discharge Summary,9,2022-02-01,AfterEPR,2022
W790257,Admin,Documentation,7,2024-10-07,AfterEPR,2024
W514801,Nurse,Discharge Summary,13,2018-09-08,BeforeEPR,2018
W940887,Nurse,Ordering Tests,2,2023-11-22,AfterEPR,2023
