WorkflowID,StaffRole,TaskName,TimeMinutes,Date,EPRPeriod
W580902,Doctor,Discharge Summary,14,2018-08-21,BeforeEPR
W186902,Admin,Updating Notes,3,2024-11-21,AfterEPR
W754187,Doctor,Updating Notes,4,2019-08-24,BeforeEPR
W588147,Admin,Discharge Summary,11,2022-06-15,AfterEPR
W692199,Doctor,Updating Notes,5,2018-05-01,BeforeEPR
W179244,Nurse,Ordering Tests,3,2023-03-21,AfterEPR
W251601,Nurse,Discharge Summary,10,2018-04-08,BeforeEPR
W645638,Doctor,Updating Notes,2,2022-06-11,AfterEPR
W682832,Nurse,Documentation,13,2018-02-09,BeforeEPR
W433775,Doctor,Updating Notes,2,2024-05-11,AfterEPR
W551450,Nurse,Ordering Tests,2,2023-01-16,AfterEPR
W713848,Admin,Ordering Tests,2,2023-10-04,AfterEPR
W640702,Doctor,Ordering Tests,3,2024-11-10,AfterEPR
W374748,Admin,Documentation,11,2020-10-07,BeforeEPR
W143674,Admin,Ordering Tests,2,2024-11-02,AfterEPR
W770529,Admin,Discharge Summary,13,2021-12-24,BeforeEPR
W651098,Admin,Ordering Tests,3,2024-07-25,AfterEPR
W252801,Nurse,Discharge Summary,15,2020-06-03,BeforeEPR
W184338,Nurse,Ordering Tests,6,2019-10-23,BeforeEPR
W387128,Nurse,Updating Notes,5,2020-10-18,BeforeEPR
W987983,Nurse,Updating Notes,2,2024-11-25,AfterEPR
W656664,Nurse,Updating Notes,3,2024-12-22,AfterEPR
W205153,Nurse,Ordering Tests,2,2023-03-01,AfterEPR
W889705,Admin,Discharge Summary,16,2018-01-11,BeforeEPR
W658278,Doctor,Documentation,7,2022-03-04,AfterEPR
W415085,Nurse,Documentation,6,2023-12-10,AfterEPR
W299191,Admin,Documentation,14,2019-06-23,BeforeEPR
W837690,Nurse,Ordering Tests,3,2023-09-11,AfterEPR
W189123,Doctor,Documentation,10,2021-08-10,BeforeEPR
W877163,Doctor,Discharge Summary,15,2021-06-25,BeforeEPR
W542513,Nurse,Documentation,7,2024-02-04,AfterEPR
W579474,Doctor,Documentation,7,2024-11-14,AfterEPR
W521219,Nurse,Updating Notes,2,2024-07-09,AfterEPR
W979544,Admin,Discharge Summary,11,2024-07-12,AfterEPR
W877386,Admin,Discharge Summary,11,2024-01-06,AfterEPR
W823757,Admin,Updating Notes,2,2024-01-01,AfterEPR
W312117,Doctor,Discharge Summary,8,2024-09-18,AfterEPR
W672366,Nurse,Documentation,10,2020-03-05,BeforeEPR
W847227,Admin,Updating Notes,5,2020-08-14,BeforeEPR
W120801,Doctor,Ordering Tests,2,2022-03-10,AfterEPR
W912723,Nurse,Discharge Summary,9,2024-05-14,AfterEPR
W246946,Doctor,Ordering Tests,3,2024-02-17,AfterEPR
W229513,Doctor,Ordering Tests,3,2023-11-03,AfterEPR
W737431,Nurse,Ordering Tests,2,2024-08-15,AfterEPR
W562732,Doctor,Documentation,11,2021-03-11,BeforeEPR
W186645,Nurse,Updating Notes,4,2019-11-26,BeforeEPR
W864608,Nurse,Ordering Tests,2,2022-02-16,AfterEPR
W828387,Doctor,Ordering Tests,3,2022-08-08,AfterEPR
W145445,Nurse,Documentation,10,2019-02-20,BeforeEPR
W659403,Admin,Discharge Summary,11,2021-12-22,BeforeEPR
W703454,Admin,Documentation,9,2018-09-23,BeforeEPR
W552530,Admin,Discharge Summary,8,2022-11-25,AfterEPR
W527488,Nurse,Updating Notes,5,2019-05-13,BeforeEPR
W327625,Admin,Documentation,10,2020-09-07,BeforeEPR
W441766,Doctor,Updating Notes,3,2023-05-23,AfterEPR
W574908,Doctor,Documentation,12,2018-05-13,BeforeEPR
W804634,Admin,Discharge Summary,9,2022-12-08,AfterEPR
W455460,Nurse,Updating Notes,3,2021-09-04,BeforeEPR
W161182,Nurse,Ordering Tests,3,2023-02-27,AfterEPR
W702363,Nurse,Documentation,7,2023-09-21,AfterEPR
W385985,Admin,Updating Notes,2,2023-04-26,AfterEPR
W861510,Admin,Documentation,11,2019-05-22,BeforeEPR
W420389,Doctor,Updating Notes,2,2023-05-22,AfterEPR
W308315,Nurse,Documentation,7,2022-03-17,AfterEPR
W953916,Doctor,Ordering Tests,3,2022-12-26,AfterEPR
W559339,Admin,Ordering Tests,2,2024-09-20,AfterEPR
W947191,Doctor,Updating Notes,3,2023-03-03,AfterEPR
W546534,Doctor,Discharge Summary,16,2020-02-22,BeforeEPR
W821932,Admin,Documentation,6,2024-04-12,AfterEPR
W167471,Nurse,Ordering Tests,6,2019-11-22,BeforeEPR
W419228,Nurse,Documentation,7,2024-06-07,AfterEPR
W204155,Nurse,Discharge Summary,14,2019-10-11,BeforeEPR
W948503,Nurse,Ordering Tests,3,2022-10-03,AfterEPR
W734694,Nurse,Ordering Tests,5,2019-03-22,BeforeEPR
W275128,Admin,Discharge Summary,10,2022-05-08,AfterEPR
W821390,Doctor,Updating Notes,4,2021-08-03,BeforeEPR
W465891,Doctor,Discharge Summary,10,2024-01-15,AfterEPR
W953387,Admin,Ordering Tests,2,2023-07-07,AfterEPR
W206343,Nurse,Discharge Summary,15,2018-09-06,BeforeEPR
W128784,Nurse,Ordering Tests,2,2023-08-22,AfterEPR
W582737,Nurse,Ordering Tests,3,2023-09-04,AfterEPR
W132054,Nurse,Updating Notes,2,2023-12-15,AfterEPR
W974272,Nurse,Documentation,10,2020-08-17,BeforeEPR
W601477,Doctor,Updating Notes,5,2020-04-01,BeforeEPR
W956019,Admin,Updating Notes,3,2023-04-17,AfterEPR
W652001,Doctor,Documentation,8,2021-04-08,BeforeEPR
W738743,Nurse,Documentation,13,2018-03-11,BeforeEPR
W684527,Admin,Updating Notes,2,2023-03-06,AfterEPR
W130616,Doctor,Updating Notes,3,2023-01-23,AfterEPR
W994640,Admin,Documentation,12,2019-06-23,BeforeEPR
W572635,Admin,Documentation,7,2024-12-13,AfterEPR
W642713,Nurse,Ordering Tests,3,2023-09-03,AfterEPR
W291006,Doctor,Updating Notes,4,2019-09-09,BeforeEPR
W991402,Doctor,Updating Notes,4,2019-03-01,BeforeEPR
W201105,Nurse,Discharge Summary,16,2019-02-16,BeforeEPR
W633483,Doctor,Ordering Tests,5,2018-06-24,BeforeEPR
W515647,Nurse,Ordering Tests,3,2024-07-19,AfterEPR
W786715,Admin,Ordering Tests,3,2022-07-21,AfterEPR
W994937,Nurse,Updating Notes,4,2021-05-01,BeforeEPR
W912145,Doctor,Documentation,7,2022-06-22,AfterEPR
W276687,Nurse,Ordering Tests,6,2018-02-16,BeforeEPR
W634424,Admin,Updating Notes,1,2024-03-13,AfterEPR
W959578,Nurse,Documentation,15,2019-06-10,BeforeEPR
W691514,Admin,Discharge Summary,11,2022-03-24,AfterEPR
W337884,Doctor,Documentation,7,2024-02-25,AfterEPR
W820631,Nurse,Documentation,7,2024-01-10,AfterEPR
W246868,Nurse,Discharge Summary,7,2023-02-15,AfterEPR
W520883,Doctor,Documentation,6,2023-09-25,AfterEPR
W267554,Doctor,Discharge Summary,10,2024-04-23,AfterEPR
W607017,Admin,Ordering Tests,2,2023-12-04,AfterEPR
W964065,Nurse,Ordering Tests,2,2023-12-19,AfterEPR
W190077,Nurse,Ordering Tests,5,2018-12-10,BeforeEPR
W972067,Nurse,Discharge Summary,10,2023-02-10,AfterEPR
W379503,Admin,Discharge Summary,15,2018-05-19,BeforeEPR
W702759,Nurse,Documentation,9,2019-08-12,BeforeEPR
W177306,Nurse,Documentation,7,2024-07-15,AfterEPR
W378313,Doctor,Discharge Summary,11,2022-11-13,AfterEPR
W230384,Doctor,Updating Notes,3,2023-09-06,AfterEPR
W278056,Admin,Documentation,12,2020-12-04,BeforeEPR
W103498,Admin,Updating Notes,2,2024-11-15,AfterEPR
W471327,Nurse,Discharge Summary,9,2024-10-15,AfterEPR
W892714,Admin,Ordering Tests,2,2023-07-23,AfterEPR
W598324,Doctor,Updating Notes,2,2023-01-01,AfterEPR
W434775,Admin,Discharge Summary,9,2022-11-15,AfterEPR
W696394,Admin,Discharge Summary,14,2019-06-25,BeforeEPR
W415211,Doctor,Updating Notes,3,2024-09-18,AfterEPR
W498868,Admin,Discharge Summary,14,2018-12-15,BeforeEPR
W611812,Nurse,Updating Notes,3,2023-11-03,AfterEPR
W621523,Admin,Documentation,11,2018-12-20,BeforeEPR
W498083,Doctor,Ordering Tests,2,2022-06-26,AfterEPR
W690932,Admin,Discharge Summary,17,2019-10-06,BeforeEPR
W988027,Admin,Discharge Summary,7,2022-11-27,AfterEPR
W455295,Nurse,Documentation,11,2018-05-24,BeforeEPR
W999043,Doctor,Documentation,6,2024-11-02,AfterEPR
W457256,Doctor,Updating Notes,3,2022-07-03,AfterEPR
W988630,Doctor,Discharge Summary,16,2018-02-22,BeforeEPR
W872055,Admin,Documentation,11,2019-11-20,BeforeEPR
W265843,Admin,Updating Notes,3,2024-08-09,AfterEPR
W451700,Doctor,Documentation,6,2022-06-27,AfterEPR
W263022,Doctor,Discharge Summary,11,2019-01-27,BeforeEPR
W235779,Nurse,Ordering Tests,5,2020-03-24,BeforeEPR
W751575,Nurse,Documentation,12,2018-11-07,BeforeEPR
W306489,Admin,Documentation,5,2022-10-15,AfterEPR
W415429,Admin,Ordering Tests,2,2023-08-22,AfterEPR
W225421,Doctor,Documentation,13,2021-05-26,BeforeEPR
W373283,Admin,Discharge Summary,11,2023-04-05,AfterEPR
W376223,Admin,Ordering Tests,2,2022-11-11,AfterEPR
W937875,Doctor,Discharge Summary,6,2023-07-08,AfterEPR
W692190,Nurse,Ordering Tests,3,2022-09-04,AfterEPR
W118658,Doctor,Ordering Tests,2,2024-12-08,AfterEPR
W588512,Admin,Discharge Summary,15,2018-10-25,BeforeEPR
W508907,Doctor,Discharge Summary,12,2024-11-26,AfterEPR
W891699,Nurse,Discharge Summary,10,2023-11-05,AfterEPR
W597170,Doctor,Discharge Summary,15,2021-12-17,BeforeEPR
W607530,Admin,Ordering Tests,5,2021-01-24,BeforeEPR
W336551,Doctor,Discharge Summary,13,2024-05-01,AfterEPR
W262392,Nurse,Discharge Summary,10,2023-12-10,AfterEPR
W508141,Nurse,Ordering Tests,5,2018-01-16,BeforeEPR
W553728,Doctor,Ordering Tests,7,2021-07-12,BeforeEPR
W556259,Doctor,Ordering Tests,3,2022-07-20,AfterEPR
W792346,Nurse,Discharge Summary,8,2022-11-12,AfterEPR
W327990,Nurse,Documentation,10,2018-03-06,BeforeEPR
W513543,Admin,Discharge Summary,10,2024-02-04,AfterEPR
W447210,Doctor,Updating Notes,2,2024-04-02,AfterEPR
W681502,Doctor,Updating Notes,4,2019-04-17,BeforeEPR
W348894,Admin,Documentation,8,2023-04-22,AfterEPR
W985631,Doctor,Updating Notes,3,2024-08-20,AfterEPR
W405372,Nurse,Updating Notes,3,2024-08-11,AfterEPR
W292919,Admin,Ordering Tests,5,2019-07-20,BeforeEPR
W315251,Nurse,Documentation,12,2018-07-08,BeforeEPR
W541565,Nurse,Documentation,7,2023-02-02,AfterEPR
W737424,Nurse,Ordering Tests,2,2023-03-06,AfterEPR
W149006,Nurse,Discharge Summary,11,2022-03-22,AfterEPR
W400503,Nurse,Updating Notes,4,2021-08-22,BeforeEPR
W169107,Admin,Updating Notes,2,2023-05-06,AfterEPR
W573012,Doctor,Ordering Tests,7,2019-02-15,BeforeEPR
W442396,Admin,Discharge Summary,12,2018-01-07,BeforeEPR
W981887,Nurse,Ordering Tests,5,2018-06-12,BeforeEPR
W426642,Admin,Updating Notes,4,2019-10-17,BeforeEPR
W268848,Doctor,Ordering Tests,6,2020-11-26,BeforeEPR
W140994,Doctor,Discharge Summary,12,2020-09-17,BeforeEPR
W541598,Nurse,Ordering Tests,2,2023-06-08,AfterEPR
W153027,Nurse,Updating Notes,1,2024-09-21,AfterEPR
W162470,Nurse,Ordering Tests,5,2018-09-23,BeforeEPR
W484475,Nurse,Discharge Summary,11,2021-02-08,BeforeEPR
W473032,Nurse,Discharge Summary,8,2023-01-15,AfterEPR
W454265,Admin,Ordering Tests,3,2023-02-08,AfterEPR
W664406,Nurse,Updating Notes,4,2018-03-04,BeforeEPR
W349457,Admin,Ordering Tests,5,2020-12-01,BeforeEPR
W928530,Nurse,Discharge Summary,11,2023-01-26,AfterEPR
W239273,Doctor,Documentation,13,2021-01-02,BeforeEPR
W844639,Nurse,Updating Notes,3,2020-02-21,BeforeEPR
W367246,Doctor,Ordering Tests,2,2022-05-06,AfterEPR
W241120,Admin,Ordering Tests,2,2022-03-26,AfterEPR
W893234,Doctor,Ordering Tests,6,2018-01-24,BeforeEPR
W808481,Doctor,Documentation,8,2021-10-09,BeforeEPR
W699109,Nurse,Discharge Summary,12,2021-08-11,BeforeEPR
W380005,Admin,Ordering Tests,2,2022-06-16,AfterEPR
W727402,Doctor,Documentation,14,2020-01-25,BeforeEPR
W720014,Admin,Discharge Summary,13,2018-09-21,BeforeEPR
W443216,Doctor,Documentation,13,2021-02-06,BeforeEPR
W703407,Doctor,Updating Notes,5,2021-07-04,BeforeEPR
W813525,Doctor,Discharge Summary,14,2020-09-23,BeforeEPR
W145637,Doctor,Documentation,7,2024-06-07,AfterEPR
W764598,Admin,Ordering Tests,7,2019-06-07,BeforeEPR
W229753,Doctor,Ordering Tests,2,2024-01-10,AfterEPR
W577543,Nurse,Updating Notes,3,2019-12-04,BeforeEPR
W563264,Nurse,Ordering Tests,4,2021-09-12,BeforeEPR
W255068,Admin,Ordering Tests,4,2018-09-25,BeforeEPR
W962460,Doctor,Documentation,10,2018-01-14,BeforeEPR
W495509,Admin,Discharge Summary,10,2023-08-04,AfterEPR
W340576,Admin,Ordering Tests,4,2018-04-14,BeforeEPR
W784736,Doctor,Ordering Tests,7,2019-03-02,BeforeEPR
W708299,Admin,Documentation,8,2024-09-25,AfterEPR
W875002,Admin,Discharge Summary,9,2024-08-17,AfterEPR
W878369,Nurse,Documentation,14,2019-09-12,BeforeEPR
W162702,Nurse,Ordering Tests,5,2020-12-02,BeforeEPR
W218744,Doctor,Discharge Summary,10,2020-06-22,BeforeEPR
W276224,Admin,Ordering Tests,2,2022-04-17,AfterEPR
W927841,Admin,Updating Notes,5,2018-04-23,BeforeEPR
W376164,Doctor,Ordering Tests,4,2020-03-19,BeforeEPR
W988600,Admin,Discharge Summary,16,2021-07-01,BeforeEPR
W496753,Nurse,Documentation,13,2020-05-26,BeforeEPR
W872251,Admin,Discharge Summary,7,2024-09-20,AfterEPR
W892921,Admin,Documentation,12,2018-10-16,BeforeEPR
W938665,Nurse,Discharge Summary,9,2022-01-02,AfterEPR
W729473,Doctor,Documentation,6,2022-12-17,AfterEPR
W483690,Admin,Updating Notes,3,2023-01-18,AfterEPR
W118887,Admin,Ordering Tests,5,2020-04-06,BeforeEPR
W881534,Doctor,Discharge Summary,13,2021-02-23,BeforeEPR
W245437,Nurse,Documentation,12,2019-07-15,BeforeEPR
W364277,Doctor,Updating Notes,3,2024-08-17,AfterEPR
W445147,Nurse,Documentation,4,2022-06-02,AfterEPR
W690791,Doctor,Discharge Summary,11,2024-06-08,AfterEPR
W287811,Doctor,Documentation,10,2019-10-10,BeforeEPR
W379920,Nurse,Updating Notes,5,2018-08-25,BeforeEPR
W718288,Admin,Ordering Tests,2,2023-03-05,AfterEPR
W595817,Nurse,Documentation,10,2018-08-25,BeforeEPR
W810875,Admin,Discharge Summary,19,2018-06-17,BeforeEPR
W874476,Doctor,Ordering Tests,4,2020-05-19,BeforeEPR
W143941,Nurse,Ordering Tests,3,2023-12-15,AfterEPR
W219220,Admin,Documentation,12,2019-04-18,BeforeEPR
W971108,Doctor,Updating Notes,2,2024-07-18,AfterEPR
W518007,Nurse,Updating Notes,3,2024-10-11,AfterEPR
W839929,Nurse,Updating Notes,2,2024-04-14,AfterEPR
W947541,Nurse,Discharge Summary,9,2023-08-27,AfterEPR
W729321,Admin,Updating Notes,5,2019-03-19,BeforeEPR
W977444,Admin,Updating Notes,2,2022-02-09,AfterEPR
W584433,Doctor,Ordering Tests,2,2023-12-15,AfterEPR
W998138,Nurse,Discharge Summary,10,2022-04-14,AfterEPR
W760517,Doctor,Documentation,7,2022-07-18,AfterEPR
W439250,Admin,Discharge Summary,8,2024-09-15,AfterEPR
W790982,Admin,Updating Notes,5,2020-04-21,BeforeEPR
W745190,Doctor,Discharge Summary,15,2020-08-01,BeforeEPR
W997330,Admin,Discharge Summary,13,2020-06-06,BeforeEPR
W407415,Doctor,Discharge Summary,8,2024-04-27,AfterEPR
W166960,Nurse,Discharge Summary,12,2024-11-10,AfterEPR
W519040,Nurse,Ordering Tests,3,2023-05-11,AfterEPR
W367877,Admin,Documentation,8,2023-02-06,AfterEPR
W790155,Doctor,Discharge Summary,10,2023-06-10,AfterEPR
W841498,Admin,Discharge Summary,9,2024-04-02,AfterEPR
W953734,Doctor,Discharge Summary,14,2019-03-05,BeforeEPR
W825939,Nurse,Documentation,5,2022-09-11,AfterEPR
W991297,Nurse,Ordering Tests,2,2023-09-16,AfterEPR
W594044,Nurse,Updating Notes,1,2024-09-06,AfterEPR
W370975,Admin,Updating Notes,3,2024-08-16,AfterEPR
W487954,Doctor,Updating Notes,3,2024-01-09,AfterEPR
W242009,Doctor,Ordering Tests,2,2023-02-17,AfterEPR
W949038,Nurse,Ordering Tests,3,2022-08-11,AfterEPR
W442351,Admin,Ordering Tests,4,2020-10-26,BeforeEPR
W502384,Doctor,Documentation,9,2021-05-20,BeforeEPR
W243272,Doctor,Discharge Summary,10,2023-07-05,AfterEPR
W458446,Doctor,Discharge Summary,10,2023-06-26,AfterEPR
W677931,Nurse,Ordering Tests,1,2024-02-15,AfterEPR
W769330,Doctor,Updating Notes,2,2022-10-18,AfterEPR
W808661,Nurse,Discharge Summary,10,2022-11-12,AfterEPR
W974386,Doctor,Updating Notes,3,2022-02-16,AfterEPR
W542840,Nurse,Ordering Tests,2,2024-03-22,AfterEPR
W362308,Doctor,Updating Notes,3,2022-12-02,AfterEPR
W616239,Doctor,Documentation,11,2019-10-09,BeforeEPR
W135032,Nurse,Documentation,13,2018-01-22,BeforeEPR
W706168,Admin,Ordering Tests,2,2023-09-07,AfterEPR
W202310,Nurse,Discharge Summary,11,2019-05-20,BeforeEPR
W449847,Nurse,Discharge Summary,17,2020-02-18,BeforeEPR
W738397,Admin,Updating Notes,3,2024-08-07,AfterEPR
W614691,Nurse,Ordering Tests,2,2022-02-02,AfterEPR
W381678,Nurse,Updating Notes,5,2020-02-20,BeforeEPR
W863468,Nurse,Ordering Tests,5,2018-05-07,BeforeEPR
W864015,Doctor,Updating Notes,4,2018-06-14,BeforeEPR
W939368,Doctor,Updating Notes,6,2019-08-09,BeforeEPR
W370244,Doctor,Ordering Tests,3,2024-03-20,AfterEPR
W717484,Admin,Discharge Summary,13,2018-12-14,BeforeEPR
W983509,Admin,Documentation,12,2019-11-11,BeforeEPR
W853254,Nurse,Discharge Summary,12,2020-01-02,BeforeEPR
W890808,Nurse,Ordering Tests,6,2019-07-05,BeforeEPR
W951575,Nurse,Discharge Summary,9,2022-03-01,AfterEPR
W778611,Doctor,Discharge Summary,9,2023-08-01,AfterEPR
W477350,Nurse,Updating Notes,2,2024-11-13,AfterEPR
W643685,Admin,Documentation,12,2020-07-20,BeforeEPR
W596802,Doctor,Ordering Tests,4,2020-01-23,BeforeEPR
W377362,Nurse,Updating Notes,3,2022-11-12,AfterEPR
W610226,Nurse,Documentation,7,2022-07-11,AfterEPR
W436686,Doctor,Documentation,7,2023-06-07,AfterEPR
W657171,Admin,Documentation,7,2022-07-15,AfterEPR
W641992,Doctor,Discharge Summary,7,2022-07-13,AfterEPR
W636498,Admin,Discharge Summary,11,2024-07-10,AfterEPR
W897849,Doctor,Documentation,14,2020-10-06,BeforeEPR
W247167,Admin,Ordering Tests,5,2020-03-25,BeforeEPR
W421849,Admin,Discharge Summary,10,2022-11-05,AfterEPR
W503817,Nurse,Ordering Tests,5,2019-04-01,BeforeEPR
W479234,Nurse,Ordering Tests,5,2021-03-04,BeforeEPR
W294025,Nurse,Discharge Summary,14,2018-10-07,BeforeEPR
W718152,Admin,Discharge Summary,13,2018-06-17,BeforeEPR
W774193,Nurse,Discharge Summary,9,2024-01-04,AfterEPR
W990931,Nurse,Updating Notes,4,2018-10-05,BeforeEPR
W342447,Nurse,Ordering Tests,3,2023-11-11,AfterEPR
W313735,Nurse,Documentation,9,2021-04-16,BeforeEPR
W666666,Nurse,Documentation,9,2018-12-01,BeforeEPR
W864071,Nurse,Ordering Tests,7,2021-06-20,BeforeEPR
W863197,Admin,Documentation,15,2019-08-06,BeforeEPR
W218944,Doctor,Discharge Summary,13,2020-06-27,BeforeEPR
W228378,Nurse,Discharge Summary,13,2018-10-15,BeforeEPR
W992466,Nurse,Updating Notes,4,2018-04-01,BeforeEPR
W883435,Doctor,Updating Notes,4,2018-08-25,BeforeEPR
W390226,Nurse,Ordering Tests,6,2021-08-26,BeforeEPR
W734911,Admin,Discharge Summary,16,2021-02-22,BeforeEPR
W516538,Admin,Discharge Summary,12,2019-06-06,BeforeEPR
W534763,Doctor,Discharge Summary,6,2023-05-11,AfterEPR
W241619,Doctor,Updating Notes,2,2023-03-22,AfterEPR
W176100,Nurse,Updating Notes,3,2022-02-02,AfterEPR
W971165,Doctor,Ordering Tests,6,2019-05-20,BeforeEPR
W506627,Admin,Updating Notes,4,2019-11-09,BeforeEPR
W394285,Nurse,Updating Notes,3,2023-11-10,AfterEPR
W423980,Admin,Updating Notes,4,2018-09-25,BeforeEPR
W416508,Doctor,Discharge Summary,8,2024-04-23,AfterEPR
W898543,Doctor,Ordering Tests,3,2022-07-09,AfterEPR
W779865,Nurse,Ordering Tests,2,2024-03-12,AfterEPR
W381355,Doctor,Updating Notes,5,2021-05-19,BeforeEPR
W873692,Nurse,Updating Notes,4,2021-05-07,BeforeEPR
W380012,Admin,Ordering Tests,6,2019-08-04,BeforeEPR
W916348,Admin,Discharge Summary,8,2022-09-23,AfterEPR
W628042,Admin,Discharge Summary,17,2019-04-18,BeforeEPR
W712892,Doctor,Discharge Summary,10,2022-07-07,AfterEPR
W601921,Nurse,Ordering Tests,2,2022-11-23,AfterEPR
W458249,Admin,Ordering Tests,2,2022-08-18,AfterEPR
W271637,Doctor,Updating Notes,5,2018-01-15,BeforeEPR
W327178,Doctor,Updating Notes,3,2022-02-20,AfterEPR
W155427,Nurse,Documentation,5,2023-06-23,AfterEPR
W268745,Admin,Ordering Tests,5,2020-10-10,BeforeEPR
W959649,Admin,Updating Notes,6,2019-10-21,BeforeEPR
W663532,Admin,Ordering Tests,2,2022-08-25,AfterEPR
W643115,Nurse,Documentation,8,2022-12-09,AfterEPR
W785909,Nurse,Ordering Tests,4,2019-07-18,BeforeEPR
W365384,Nurse,Documentation,12,2020-03-02,BeforeEPR
W901105,Nurse,Updating Notes,2,2024-03-20,AfterEPR
W932094,Nurse,Documentation,13,2018-02-20,BeforeEPR
W293942,Admin,Documentation,13,2020-08-05,BeforeEPR
W620641,Nurse,Documentation,8,2021-02-19,BeforeEPR
W405561,Admin,Documentation,6,2023-02-19,AfterEPR
W651569,Doctor,Updating Notes,4,2020-10-03,BeforeEPR
W396259,Admin,Ordering Tests,3,2022-01-17,AfterEPR
W642109,Admin,Discharge Summary,17,2021-05-12,BeforeEPR
W771767,Admin,Updating Notes,2,2023-05-22,AfterEPR
W487839,Admin,Discharge Summary,15,2020-07-25,BeforeEPR
W728915,Nurse,Documentation,6,2022-04-07,AfterEPR
W759146,Admin,Discharge Summary,7,2024-09-16,AfterEPR
W768371,Nurse,Updating Notes,5,2019-07-06,BeforeEPR
W593891,Doctor,Discharge Summary,11,2022-06-24,AfterEPR
W401411,Nurse,Updating Notes,3,2021-08-20,BeforeEPR
W388555,Doctor,Updating Notes,3,2024-10-04,AfterEPR
W437744,Doctor,Documentation,11,2019-03-06,BeforeEPR
W944115,Nurse,Updating Notes,4,2018-10-05,BeforeEPR
W852082,Nurse,Discharge Summary,12,2024-12-25,AfterEPR
W773323,Admin,Discharge Summary,18,2020-05-12,BeforeEPR
W777140,Admin,Documentation,13,2018-10-12,BeforeEPR
W215062,Nurse,Updating Notes,3,2023-07-10,AfterEPR
W793477,Admin,Updating Notes,5,2018-11-13,BeforeEPR
W234979,Admin,Documentation,5,2022-09-16,AfterEPR
W659895,Nurse,Documentation,11,2018-01-26,BeforeEPR
W482581,Nurse,Discharge Summary,15,2019-02-25,BeforeEPR
W723222,Doctor,Ordering Tests,2,2022-08-08,AfterEPR
W849791,Admin,Documentation,13,2019-10-15,BeforeEPR
W547776,Doctor,Discharge Summary,9,2022-09-02,AfterEPR
W897857,Doctor,Discharge Summary,17,2020-03-03,BeforeEPR
W613388,Nurse,Discharge Summary,9,2023-12-08,AfterEPR
W975561,Nurse,Documentation,12,2020-08-03,BeforeEPR
W841192,Admin,Documentation,6,2023-09-25,AfterEPR
W540258,Nurse,Discharge Summary,7,2022-02-22,AfterEPR
W517931,Doctor,Documentation,9,2018-09-26,BeforeEPR
W373321,Doctor,Discharge Summary,14,2018-02-06,BeforeEPR
W540582,Nurse,Discharge Summary,11,2021-09-16,BeforeEPR
W819774,Admin,Ordering Tests,5,2020-04-01,BeforeEPR
W892573,Doctor,Discharge Summary,17,2020-12-25,BeforeEPR
W434994,Admin,Ordering Tests,4,2018-02-12,BeforeEPR
W771089,Nurse,Discharge Summary,14,2021-06-26,BeforeEPR
W161263,Nurse,Ordering Tests,5,2019-01-14,BeforeEPR
W869709,Admin,Updating Notes,2,2022-09-22,AfterEPR
W559812,Admin,Discharge Summary,14,2020-10-11,BeforeEPR
W315883,Doctor,Updating Notes,3,2019-02-22,BeforeEPR
W588573,Admin,Documentation,6,2024-01-13,AfterEPR
W418632,Doctor,Ordering Tests,4,2019-10-08,BeforeEPR
W677812,Doctor,Updating Notes,3,2022-10-17,AfterEPR
W728436,Nurse,Discharge Summary,16,2019-10-04,BeforeEPR
W406287,Nurse,Ordering Tests,2,2023-07-05,AfterEPR
W835620,Nurse,Ordering Tests,8,2019-07-18,BeforeEPR
W445161,Nurse,Documentation,7,2023-09-27,AfterEPR
W205832,Doctor,Updating Notes,4,2021-07-22,BeforeEPR
W420662,Nurse,Documentation,13,2021-07-11,BeforeEPR
W874215,Nurse,Discharge Summary,8,2022-08-25,AfterEPR
W783002,Admin,Documentation,12,2021-04-24,BeforeEPR
W931496,Admin,Ordering Tests,2,2022-04-01,AfterEPR
W583638,Doctor,Ordering Tests,3,2023-06-27,AfterEPR
W402534,Doctor,Documentation,10,2020-09-22,BeforeEPR
W728913,Nurse,Discharge Summary,10,2022-03-22,AfterEPR
W596553,Doctor,Ordering Tests,2,2024-08-11,AfterEPR
W858190,Nurse,Updating Notes,3,2024-02-08,AfterEPR
W222158,Nurse,Ordering Tests,5,2020-03-05,BeforeEPR
W245696,Nurse,Discharge Summary,14,2019-01-09,BeforeEPR
W127818,Admin,Discharge Summary,9,2024-12-16,AfterEPR
W215484,Doctor,Ordering Tests,4,2019-12-01,BeforeEPR
W165629,Nurse,Ordering Tests,4,2019-03-15,BeforeEPR
